FILENAME,FILE_SIZE,DE_ENCRYPTION_TIME,ENCRYPTION_TIME,SIGN_TIME,DE_DECRYPTION_TIME,DECRYPTION_TIME,VERIFY_TIME,DH_ALGORITHM,CIPHER_ALGORITHM
10.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
249.txt,1048575,1,4,5,1,10,5,ECCDH,AES[256]
595.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
1098.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
232.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1162.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1408.txt,1048575,1,4,5,1,9,5,ECCDH,AES[256]
1008.txt,1048575,1,3,6,1,9,5,ECCDH,AES[256]
1283.txt,1048575,1,2,5,1,10,14,ECCDH,AES[256]
299.txt,1048575,1,4,15,1,12,4,ECCDH,AES[256]
1060.txt,1048575,1,3,6,1,11,4,ECCDH,AES[256]
2b04ad50bd36.txt,2097151,1,8,10,1,19,9,ECCDH,AES[256]
1465.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
51da5d0549cb.txt,31457277,1,86,120,1,268,118,ECCDH,AES[256]
455.txt,1048575,1,2,6,1,9,4,ECCDH,AES[256]
758.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
1267.txt,1048575,1,2,5,1,10,5,ECCDH,AES[256]
901.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
921.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
474.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
881.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
448.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
659.txt,1048575,1,2,5,1,21,5,ECCDH,AES[256]
645.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1352.txt,1048575,1,2,5,1,11,5,ECCDH,AES[256]
234.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
709.txt,1048575,1,2,5,1,10,5,ECCDH,AES[256]
1490.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
417.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
553.txt,1048575,1,3,7,1,10,4,ECCDH,AES[256]
59.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
1081.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
899.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
1142.txt,1048575,1,12,5,1,19,5,ECCDH,AES[256]
1315.txt,1048575,1,3,5,1,11,4,ECCDH,AES[256]
535.txt,1048575,1,3,5,1,11,4,ECCDH,AES[256]
778.txt,1048575,1,3,9,1,10,4,ECCDH,AES[256]
1206.txt,1048575,1,2,5,1,10,5,ECCDH,AES[256]
904.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
1013.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
850.txt,1048575,1,2,5,1,10,5,ECCDH,AES[256]
1034.txt,1048575,1,2,5,1,10,11,ECCDH,AES[256]
449.txt,1048575,1,2,5,1,10,5,ECCDH,AES[256]
651.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
262.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
625.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1400.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
822.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
1083.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
842.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
898.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
1304.txt,1048575,1,2,5,1,10,5,ECCDH,AES[256]
167.txt,1048575,1,3,5,1,28,4,ECCDH,AES[256]
438.txt,1048575,1,3,5,1,28,4,ECCDH,AES[256]
148.txt,1048575,1,2,6,1,27,5,ECCDH,AES[256]
00.txt,15728632,1,64,61,1,143,61,ECCDH,AES[256]
406.txt,1048575,1,3,23,1,9,5,ECCDH,AES[256]
186.txt,1048575,1,3,24,1,10,4,ECCDH,AES[256]
132.txt,1048575,1,3,5,1,11,5,ECCDH,AES[256]
1224.txt,1048575,1,3,5,1,11,5,ECCDH,AES[256]
955.txt,1048575,1,3,5,1,11,5,ECCDH,AES[256]
995.txt,1048575,1,4,5,1,12,4,ECCDH,AES[256]
1371.txt,1048575,1,4,5,1,11,5,ECCDH,AES[256]
a.csv,155191891,1,393,580,1,1323,584,ECCDH,AES[256]
1078.txt,1048575,1,5,6,1,11,6,ECCDH,AES[256]
608.txt,1048575,1,6,6,1,11,5,ECCDH,AES[256]
1268.txt,1048575,1,4,7,1,13,5,ECCDH,AES[256]
673.txt,1048575,1,3,5,1,11,4,ECCDH,AES[256]
182.txt,1048575,1,3,5,1,11,4,ECCDH,AES[256]
826.txt,1048575,1,3,5,1,11,4,ECCDH,AES[256]
1174.txt,1048575,1,3,5,1,11,4,ECCDH,AES[256]
342.txt,1048575,1,2,6,1,10,5,ECCDH,AES[256]
619.txt,1048575,1,3,5,1,11,5,ECCDH,AES[256]
1050.txt,1048575,1,3,5,1,11,4,ECCDH,AES[256]
228.txt,1048575,1,3,5,1,11,4,ECCDH,AES[256]
1029.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
437.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
6a75d6c7551a.txt,12582906,1,36,48,1,112,48,ECCDH,AES[256]
67.txt,1048575,1,3,5,1,11,4,ECCDH,AES[256]
566.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
82.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
139.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
929.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
277.txt,1048575,1,2,5,1,10,5,ECCDH,AES[256]
a2341cba17ce.txt,870,1,1,1,1,0,1,ECCDH,AES[256]
09.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
515.txt,1048575,1,4,7,1,9,5,ECCDH,AES[256]
1316.txt,1048575,1,4,13,1,10,5,ECCDH,AES[256]
903.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1208.txt,1048575,1,2,5,1,10,6,ECCDH,AES[256]
1169.txt,1048575,1,3,5,1,9,7,ECCDH,AES[256]
1250.txt,1048575,1,2,5,1,9,5,ECCDH,AES[256]
514.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
91.txt,1048575,1,4,5,1,10,5,ECCDH,AES[256]
561.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
677.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
534.txt,1048575,1,3,10,1,17,5,ECCDH,AES[256]
1288.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
190.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
549.txt,1048575,1,3,5,1,11,5,ECCDH,AES[256]
112.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1481.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1173.txt,1048575,1,3,6,1,9,5,ECCDH,AES[256]
1066.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
657.txt,1048575,1,3,6,1,9,5,ECCDH,AES[256]
852.txt,1048575,1,3,5,1,10,13,ECCDH,AES[256]
965.txt,1048575,1,3,6,1,18,5,ECCDH,AES[256]
1441.txt,1048575,1,3,6,1,18,5,ECCDH,AES[256]
260.txt,1048575,1,3,13,1,9,4,ECCDH,AES[256]
1272.txt,1048575,1,12,5,1,10,4,ECCDH,AES[256]
1434.txt,1048575,1,5,6,1,11,4,ECCDH,AES[256]
1154.txt,1048575,1,5,6,1,10,5,ECCDH,AES[256]
88.txt,1048575,1,5,6,1,11,4,ECCDH,AES[256]
486.txt,1048575,1,5,6,1,11,4,ECCDH,AES[256]
951.txt,1048575,1,5,6,1,11,4,ECCDH,AES[256]
9f63cd4088b0d9fad6898782.txt,50408283,1,139,190,1,428,189,ECCDH,AES[256]
80.txt,1048575,1,4,6,1,9,4,ECCDH,AES[256]
1047.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
1379.txt,1048575,1,6,5,1,9,6,ECCDH,AES[256]
1145.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
341.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
247.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
912.txt,1048575,1,3,14,1,10,5,ECCDH,AES[256]
545.txt,1048575,1,4,4,1,9,5,ECCDH,AES[256]
497.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
11.txt,1048575,1,3,5,1,11,5,ECCDH,AES[256]
153.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
441.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
217.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
923.txt,1048575,1,5,5,1,10,9,ECCDH,AES[256]
371.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
136.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
723.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
788.txt,1048575,1,10,5,1,10,5,ECCDH,AES[256]
565.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
1120.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1299.txt,1048575,1,3,17,1,14,4,ECCDH,AES[256]
218.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
947.txt,1048575,1,3,6,1,10,5,ECCDH,AES[256]
695.txt,1048575,1,3,5,1,16,5,ECCDH,AES[256]
546.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1395.txt,1048575,1,3,6,1,10,5,ECCDH,AES[256]
728.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1331.txt,1048575,1,4,5,1,9,5,ECCDH,AES[256]
1457.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
181.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
761.txt,1048575,1,3,5,1,36,4,ECCDH,AES[256]
370.txt,1048575,1,2,5,1,13,5,ECCDH,AES[256]
1370.txt,1048575,1,3,6,1,11,4,ECCDH,AES[256]
340.txt,1048575,1,4,5,1,11,4,ECCDH,AES[256]
58.txt,1048575,1,4,5,1,11,4,ECCDH,AES[256]
random01.csv,50408284,1,160,191,1,429,188,ECCDH,AES[256]
283.txt,1048575,1,3,6,1,17,4,ECCDH,AES[256]
744.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
539.txt,1048575,1,3,6,1,9,5,ECCDH,AES[256]
499.txt,1048575,1,2,6,1,18,5,ECCDH,AES[256]
1099.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1403.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
811.txt,1048575,1,3,9,1,9,5,ECCDH,AES[256]
1042.txt,1048575,1,8,5,1,10,5,ECCDH,AES[256]
1157.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
359.txt,1048575,1,3,9,1,19,5,ECCDH,AES[256]
1305.txt,1048575,1,3,11,1,10,5,ECCDH,AES[256]
753.txt,1048575,1,2,5,1,12,4,ECCDH,AES[256]
81.txt,1048575,1,3,5,1,11,4,ECCDH,AES[256]
887.txt,1048575,1,2,11,1,9,5,ECCDH,AES[256]
184.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
420.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
779.txt,1048575,1,4,5,1,34,16,ECCDH,AES[256]
1131.txt,1048575,1,4,5,1,9,5,ECCDH,AES[256]
279.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
258.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
848.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1221.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
555.txt,1048575,1,4,5,1,10,5,ECCDH,AES[256]
771.txt,1048575,1,4,5,1,10,5,ECCDH,AES[256]
485.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
150.txt,1048575,1,4,5,1,10,20,ECCDH,AES[256]
192.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
83.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
55.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
800.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1159.txt,1048575,1,2,5,1,12,5,ECCDH,AES[256]
374.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1281.txt,1048575,1,3,5,1,18,5,ECCDH,AES[256]
1019.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1451.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
211.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1456.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
209.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
759.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
1096.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
1415.txt,1048575,1,4,5,1,9,5,ECCDH,AES[256]
1489.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
1364.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1123.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
295.txt,1048575,1,4,5,1,11,4,ECCDH,AES[256]
594.txt,1048575,1,3,5,1,11,4,ECCDH,AES[256]
1032.txt,1048575,1,3,5,1,11,4,ECCDH,AES[256]
1109.txt,1048575,1,3,5,1,11,5,ECCDH,AES[256]
331.txt,1048575,1,2,5,1,11,4,ECCDH,AES[256]
907.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
1189.txt,1048575,1,4,5,1,11,4,ECCDH,AES[256]
21.txt,1048575,1,4,5,1,11,4,ECCDH,AES[256]
1141.txt,1048575,1,4,6,1,10,4,ECCDH,AES[256]
1168.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
868.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
1171.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
443.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
226.txt,1048575,1,3,12,1,11,4,ECCDH,AES[256]
1367.txt,1048575,1,3,13,1,10,4,ECCDH,AES[256]
1424.txt,1048575,1,2,13,1,10,4,ECCDH,AES[256]
229.txt,1048575,1,10,5,1,10,4,ECCDH,AES[256]
454.txt,1048575,1,15,5,1,11,6,ECCDH,AES[256]
1225.txt,1048575,1,3,5,1,11,4,ECCDH,AES[256]
53.txt,1048575,1,3,5,1,11,6,ECCDH,AES[256]
872.txt,1048575,1,3,5,1,11,4,ECCDH,AES[256]
1163.txt,1048575,1,3,5,1,11,4,ECCDH,AES[256]
665.txt,1048575,1,3,5,1,10,8,ECCDH,AES[256]
976.txt,1048575,1,2,6,1,13,4,ECCDH,AES[256]
195.txt,1048575,1,4,5,1,15,8,ECCDH,AES[256]
1365.txt,1048575,1,3,6,1,9,5,ECCDH,AES[256]
1251.txt,1048575,1,4,5,1,11,4,ECCDH,AES[256]
1444.txt,1048575,1,3,6,1,9,4,ECCDH,AES[256]
627.txt,1048575,1,4,13,1,17,5,ECCDH,AES[256]
1216.txt,1048575,1,3,6,1,11,5,ECCDH,AES[256]
1033.txt,1048575,1,3,11,1,11,4,ECCDH,AES[256]
906.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
43.txt,1048575,1,4,6,1,10,5,ECCDH,AES[256]
1300.txt,1048575,1,3,5,1,14,4,ECCDH,AES[256]
297.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
261.txt,1048575,1,5,5,1,9,5,ECCDH,AES[256]
119.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
712.txt,1048575,1,2,6,1,10,4,ECCDH,AES[256]
185.txt,1048575,1,2,5,1,9,4,ECCDH,AES[256]
290.txt,1048575,1,2,6,1,10,4,ECCDH,AES[256]
757.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
427.txt,1048575,1,3,6,1,10,4,ECCDH,AES[256]
922.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1459.txt,1048575,1,3,5,1,11,5,ECCDH,AES[256]
679.txt,1048575,1,3,8,1,9,5,ECCDH,AES[256]
836.txt,1048575,1,2,5,1,9,5,ECCDH,AES[256]
1417.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
469.txt,1048575,1,3,5,1,26,15,ECCDH,AES[256]
19.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
313.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
e711ea638ca4.txt,20,1,0,1,1,0,1,ECCDH,AES[256]
502.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
885.txt,1048575,1,5,5,1,10,4,ECCDH,AES[256]
1270.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
17.txt,1048575,1,3,5,1,11,4,ECCDH,AES[256]
1238.txt,1048575,1,2,5,1,10,5,ECCDH,AES[256]
1337.txt,1048575,1,2,6,1,9,5,ECCDH,AES[256]
1232.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
263.txt,1048575,1,8,5,1,11,5,ECCDH,AES[256]
985.txt,1048575,1,2,6,1,9,4,ECCDH,AES[256]
49.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
729.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1446.txt,1048575,1,3,5,1,10,7,ECCDH,AES[256]
390.txt,1048575,1,2,5,1,29,6,ECCDH,AES[256]
568.txt,1048575,1,3,6,1,9,5,ECCDH,AES[256]
1280.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
883.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
961.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
337.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
888.txt,1048575,1,3,5,1,11,4,ECCDH,AES[256]
432.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1058.txt,1048575,1,5,5,1,11,5,ECCDH,AES[256]
1040.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1362.txt,1048575,1,2,7,1,11,5,ECCDH,AES[256]
196.txt,1048575,1,4,5,1,9,4,ECCDH,AES[256]
1192.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1345.txt,1048575,1,2,6,1,10,4,ECCDH,AES[256]
152.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
551.txt,1048575,1,4,4,1,10,5,ECCDH,AES[256]
969.txt,1048575,1,3,6,1,12,5,ECCDH,AES[256]
293.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1322.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
1143.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1010.txt,1048575,1,2,5,1,10,18,ECCDH,AES[256]
345.txt,1048575,1,3,5,1,10,6,ECCDH,AES[256]
1204.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
1089.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
1317.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
631.txt,1048575,1,2,6,1,10,4,ECCDH,AES[256]
488.txt,1048575,1,2,7,1,10,5,ECCDH,AES[256]
1287.txt,1048575,1,4,5,1,11,4,ECCDH,AES[256]
20.txt,1048575,1,4,5,1,11,4,ECCDH,AES[256]
626.txt,1048575,1,4,5,1,11,4,ECCDH,AES[256]
529.txt,1048575,1,4,5,1,11,4,ECCDH,AES[256]
984.txt,1048575,1,10,5,1,10,8,ECCDH,AES[256]
1401.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
cb69903c5152.txt,62914654,1,176,238,1,535,235,ECCDH,AES[256]
1056.txt,1048575,1,5,6,1,14,5,ECCDH,AES[256]
1193.txt,1048575,1,5,6,1,11,4,ECCDH,AES[256]
289.txt,1048575,1,4,6,1,12,5,ECCDH,AES[256]
522.txt,1048575,1,4,6,1,10,5,ECCDH,AES[256]
214.txt,1048575,1,4,6,1,10,8,ECCDH,AES[256]
1146.txt,1048575,1,4,6,1,10,4,ECCDH,AES[256]
569.txt,1048575,1,5,5,1,10,5,ECCDH,AES[256]
967.txt,1048575,1,14,8,1,10,5,ECCDH,AES[256]
584.txt,1048575,1,5,5,1,13,5,ECCDH,AES[256]
1392.txt,1048575,1,4,5,1,9,5,ECCDH,AES[256]
b,31457277,1,79,119,1,270,118,ECCDH,AES[256]
347.txt,1048575,1,3,103,1,11,4,ECCDH,AES[256]
1323.txt,1048575,1,3,106,1,11,4,ECCDH,AES[256]
05.txt,1048575,1,3,103,1,11,4,ECCDH,AES[256]
368.txt,1048575,1,100,6,1,10,5,ECCDH,AES[256]
f119e99aba1f.txt,75497436,1,301,289,1,643,282,ECCDH,AES[256]
70.txt,1048575,1,4,6,1,11,5,ECCDH,AES[256]
870.txt,1048575,1,4,6,1,9,5,ECCDH,AES[256]
322.txt,1048575,1,3,6,1,9,5,ECCDH,AES[256]
1001.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
1049.txt,1048575,1,4,5,1,10,4,ECCDH,AES[256]
200.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1334.txt,1048575,1,5,5,1,11,16,ECCDH,AES[256]
1185.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
137.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
361.txt,1048575,1,4,4,1,10,5,ECCDH,AES[256]
1211.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
1386.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
962.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
1369.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
1498.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
966.txt,1048575,1,2,5,1,10,5,ECCDH,AES[256]
50.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
507.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
100.txt,1048575,1,3,6,1,10,5,ECCDH,AES[256]
1393.txt,1048575,1,4,5,1,10,5,ECCDH,AES[256]
1035.txt,1048575,1,4,5,1,10,5,ECCDH,AES[256]
1124.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
1152.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
697.txt,1048575,1,4,5,1,10,5,ECCDH,AES[256]
163.txt,1048575,1,4,5,1,10,5,ECCDH,AES[256]
786.txt,1048575,1,4,5,1,10,5,ECCDH,AES[256]
436.txt,1048575,1,4,5,1,9,5,ECCDH,AES[256]
352.txt,1048575,1,4,5,1,10,5,ECCDH,AES[256]
819.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
138.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
62.txt,1048575,1,2,6,1,9,4,ECCDH,AES[256]
997.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1303.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
971.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1063.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
63.txt,1048575,1,2,5,1,9,5,ECCDH,AES[256]
69.txt,1048575,1,3,10,1,9,6,ECCDH,AES[256]
490.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
932.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
609.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
598.txt,1048575,1,3,4,1,10,5,ECCDH,AES[256]
231.txt,1048575,1,10,19,1,10,4,ECCDH,AES[256]
242.txt,1048575,1,4,7,1,11,4,ECCDH,AES[256]
87.txt,1048575,1,5,5,1,10,5,ECCDH,AES[256]
581.txt,1048575,1,4,6,1,11,4,ECCDH,AES[256]
36.txt,1048575,1,12,5,1,18,5,ECCDH,AES[256]
random00.csv,50408284,1,152,189,1,433,188,ECCDH,AES[256]
871.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
323.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
721.txt,1048575,1,2,5,1,15,4,ECCDH,AES[256]
267.txt,1048575,1,3,5,1,10,6,ECCDH,AES[256]
816.txt,1048575,1,3,6,1,10,4,ECCDH,AES[256]
1499.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
456.txt,1048575,1,3,5,1,12,5,ECCDH,AES[256]
1466.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
825.txt,1048575,1,3,5,1,11,5,ECCDH,AES[256]
1428.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
777.txt,1048575,1,4,6,1,11,4,ECCDH,AES[256]
401.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1363.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
792.txt,1048575,1,4,5,1,9,5,ECCDH,AES[256]
466.txt,1048575,1,3,6,1,10,4,ECCDH,AES[256]
344.txt,1048575,1,4,5,1,11,5,ECCDH,AES[256]
680.txt,1048575,1,4,5,1,11,5,ECCDH,AES[256]
362.txt,1048575,1,3,5,1,13,5,ECCDH,AES[256]
1462.txt,1048575,1,4,5,1,11,5,ECCDH,AES[256]
264.txt,1048575,1,4,6,1,10,5,ECCDH,AES[256]
71.txt,1048575,1,4,5,1,10,5,ECCDH,AES[256]
99.txt,1048575,1,4,6,1,11,4,ECCDH,AES[256]
1355.txt,1048575,1,5,5,1,11,4,ECCDH,AES[256]
54.txt,1048575,1,4,5,1,11,4,ECCDH,AES[256]
949.txt,1048575,1,4,5,1,11,4,ECCDH,AES[256]
1399.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
ac97c66793aa.txt,180,1,0,1,1,0,0,ECCDH,AES[256]
948.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
1222.txt,1048575,1,5,4,1,10,5,ECCDH,AES[256]
1332.txt,1048575,1,4,5,1,10,5,ECCDH,AES[256]
61.txt,1048575,1,5,5,1,10,5,ECCDH,AES[256]
554.txt,1048575,1,4,5,1,10,5,ECCDH,AES[256]
1474.txt,1048575,1,4,5,1,11,4,ECCDH,AES[256]
405.txt,1048575,1,3,6,1,19,5,ECCDH,AES[256]
375.txt,1048575,1,4,5,1,11,4,ECCDH,AES[256]
324.txt,1048575,1,4,5,1,11,4,ECCDH,AES[256]
1233.txt,1048575,1,4,5,1,11,4,ECCDH,AES[256]
1114.txt,1048575,1,4,5,1,11,4,ECCDH,AES[256]
1062.txt,1048575,1,6,5,1,9,5,ECCDH,AES[256]
986.txt,1048575,1,6,5,1,11,5,ECCDH,AES[256]
1463.txt,1048575,1,4,5,1,11,4,ECCDH,AES[256]
419.txt,1048575,1,4,5,1,11,5,ECCDH,AES[256]
1046.txt,1048575,1,3,5,1,10,16,ECCDH,AES[256]
935.txt,1048575,1,3,5,1,10,16,ECCDH,AES[256]
230.txt,1048575,1,3,5,1,10,16,ECCDH,AES[256]
1219.txt,1048575,1,4,5,1,22,4,ECCDH,AES[256]
89.txt,1048575,1,4,16,1,10,5,ECCDH,AES[256]
1256.txt,1048575,1,3,17,1,10,4,ECCDH,AES[256]
1442.txt,1048575,1,4,5,1,9,5,ECCDH,AES[256]
389.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1353.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1275.txt,1048575,1,3,4,1,9,5,ECCDH,AES[256]
363.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
298.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
9e7e9b72ccb6.txt,5242875,1,15,22,1,47,20,ECCDH,AES[256]
1110.txt,1048575,1,3,5,1,10,6,ECCDH,AES[256]
544.txt,1048575,1,3,5,1,9,7,ECCDH,AES[256]
1335.txt,1048575,1,4,5,1,9,4,ECCDH,AES[256]
